********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code,m,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
"Station_Code","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb",
elksmwq,P,11/01/2015 01:00,0,0,,18.4,<0> ,,<-5> ,32.9,<0> ,8.9,<0> ,,<-5> ,,<-1> ,,,1.86,<0> ,1.80,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,11/01/2015 01:15,0,0,,18.4,<0> ,,<-5> ,32.8,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,1.91,<0> ,1.85,<3> ,8.1,<0> ,9,<0> ,
elksmwq,P,11/01/2015 01:30,0,0,,18.3,<0> ,,<-5> ,32.8,<0> ,8.7,<0> ,,<-5> ,,<-1> ,,,1.95,<0> ,1.90,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,11/01/2015 01:45,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,8.7,<0> ,,<-5> ,,<-1> ,,,2.00,<0> ,1.95,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,11/01/2015 02:00,0,0,,18.2,<0> ,,<-5> ,32.7,<0> ,8.6,<0> ,,<-5> ,,<-1> ,,,2.04,<0> ,1.99,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,11/01/2015 02:15,0,0,,18.1,<0> ,,<-5> ,32.7,<0> ,8.4,<0> ,,<-5> ,,<-1> ,,,2.08,<0> ,2.02,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/01/2015 03:30,0,0,,17.7,<0> ,,<-5> ,32.7,<0> ,7.6,<0> ,,<-5> ,,<-1> ,,,2.17,<0> ,2.12,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,11/01/2015 03:45,0,0,,17.6,<0> ,,<-5> ,32.8,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,2.15,<0> ,2.10,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,11/01/2015 04:00,0,0,,17.7,<0> ,,<-5> ,32.8,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,2.14,<0> ,2.09,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,11/01/2015 04:15,0,0,,17.7,<0> ,,<-5> ,32.8,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,2.12,<0> ,2.07,<3> ,8.0,<0> ,5,<0> ,
elksmwq,P,11/01/2015 04:30,0,0,,17.8,<0> ,,<-5> ,32.8,<0> ,8.1,<0> ,,<-5> ,,<-1> ,,,2.09,<0> ,2.04,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,11/01/2015 04:45,0,0,,17.8,<0> ,,<-5> ,32.7,<0> ,8.2,<0> ,,<-5> ,,<-1> ,,,2.06,<0> ,2.01,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,11/01/2015 05:00,0,0,,17.8,<0> ,,<-5> ,32.7,<0> ,8.3,<0> ,,<-5> ,,<-1> ,,,2.03,<0> ,1.98,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,11/01/2015 05:15,0,0,,17.9,<0> ,,<-5> ,32.8,<0> ,8.3,<0> ,,<-5> ,,<-1> ,,,2.01,<0> ,1.96,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,11/01/2015 07:30,0,0,,17.6,<0> ,,<-5> ,32.9,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,1.78,<0> ,1.72,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,11/01/2015 07:45,0,0,,17.6,<0> ,,<-5> ,32.9,<0> ,7.5,<0> ,,<-5> ,,<-1> ,,,1.77,<0> ,1.71,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,11/01/2015 08:00,0,0,,17.6,<0> ,,<-5> ,32.9,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,1.76,<0> ,1.70,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,11/01/2015 08:15,0,0,,17.6,<0> ,,<-5> ,32.9,<0> ,7.3,<0> ,,<-5> ,,<-1> ,,,1.77,<0> ,1.70,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/01/2015 08:30,0,0,,17.6,<0> ,,<-5> ,32.9,<0> ,7.2,<0> ,,<-5> ,,<-1> ,,,1.78,<0> ,1.71,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,11/01/2015 08:45,0,0,,17.6,<0> ,,<-5> ,32.8,<0> ,7.0,<0> ,,<-5> ,,<-1> ,,,1.80,<0> ,1.73,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/01/2015 09:00,0,0,,17.6,<0> ,,<-5> ,32.7,<0> ,7.5,<0> ,,<-5> ,,<-1> ,,,1.83,<0> ,1.76,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,11/01/2015 09:15,0,0,,17.5,<0> ,,<-5> ,32.8,<0> ,7.3,<0> ,,<-5> ,,<-1> ,,,1.85,<0> ,1.78,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/01/2015 09:30,0,0,,17.6,<0> ,,<-5> ,32.8,<0> ,7.2,<0> ,,<-5> ,,<-1> ,,,1.89,<0> ,1.82,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,11/01/2015 09:45,0,0,,17.6,<0> ,,<-5> ,32.8,<0> ,7.1,<0> ,,<-5> ,,<-1> ,,,1.92,<0> ,1.85,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/01/2015 10:00,0,0,,17.6,<0> ,,<-5> ,32.7,<0> ,7.4,<0> ,,<-5> ,,<-1> ,,,1.96,<0> ,1.90,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,11/01/2015 10:15,0,0,,17.7,<0> ,,<-5> ,32.7,<0> ,7.6,<0> ,,<-5> ,,<-1> ,,,2.00,<0> ,1.93,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,11/01/2015 10:30,0,0,,17.8,<0> ,,<-5> ,32.8,<0> ,7.6,<0> ,,<-5> ,,<-1> ,,,2.03,<0> ,1.96,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,11/01/2015 10:45,0,0,,17.8,<0> ,,<-5> ,32.7,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,2.08,<0> ,2.01,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/01/2015 11:00,0,0,,17.9,<0> ,,<-5> ,32.7,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,2.10,<0> ,2.03,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,11/01/2015 11:15,0,0,,17.9,<0> ,,<-5> ,32.7,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,2.14,<0> ,2.08,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,11/01/2015 11:30,0,0,,17.9,<0> ,,<-5> ,32.7,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,2.19,<0> ,2.13,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,11/01/2015 11:45,0,0,,17.9,<0> ,,<-5> ,32.5,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,2.23,<0> ,2.17,<3> ,8.0,<0> ,3,<0> ,
elksmwq,P,11/01/2015 12:00,0,0,,17.9,<0> ,,<-5> ,32.5,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,2.26,<0> ,2.20,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,11/01/2015 12:15,0,0,,17.9,<0> ,,<-5> ,32.6,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,2.30,<0> ,2.25,<3> ,8.0,<0> ,3,<0> ,
elksmwq,P,11/01/2015 12:30,0,0,,17.8,<0> ,,<-5> ,32.6,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,2.34,<0> ,2.29,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,11/01/2015 12:45,0,0,,17.7,<0> ,,<-5> ,32.6,<0> ,7.5,<0> ,,<-5> ,,<-1> ,,,2.37,<0> ,2.32,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/01/2015 13:00,0,0,,17.7,<0> ,,<-5> ,32.6,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,2.40,<0> ,2.36,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/01/2015 13:15,0,0,,17.5,<0> ,,<-5> ,32.6,<0> ,7.2,<0> ,,<-5> ,,<-1> ,,,2.42,<0> ,2.38,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,11/01/2015 13:30,0,0,,17.4,<0> ,,<-5> ,32.5,<0> ,7.4,<0> ,,<-5> ,,<-1> ,,,2.44,<0> ,2.40,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,11/01/2015 13:45,0,0,,17.4,<0> ,,<-5> ,32.5,<0> ,7.5,<0> ,,<-5> ,,<-1> ,,,2.46,<0> ,2.42,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,11/01/2015 14:00,0,0,,17.9,<0> ,,<-5> ,32.6,<0> ,8.0,<0> ,,<-5> ,,<-1> ,,,2.45,<0> ,2.41,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,11/01/2015 14:15,0,0,,17.5,<0> ,,<-5> ,32.5,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,2.43,<0> ,2.39,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,11/01/2015 15:30,0,0,,18.5,<0> ,,<-5> ,32.7,<0> ,8.9,<0> ,,<-5> ,,<-1> ,,,2.27,<0> ,2.24,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,11/01/2015 15:45,0,0,,18.6,<0> ,,<-5> ,32.6,<0> ,9.0,<0> ,,<-5> ,,<-1> ,,,2.22,<0> ,2.19,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/01/2015 16:00,0,0,,18.4,<0> ,,<-5> ,32.6,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,2.17,<0> ,2.14,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,11/01/2015 16:15,0,0,,18.5,<0> ,,<-5> ,32.7,<0> ,9.0,<0> ,,<-5> ,,<-1> ,,,2.12,<0> ,2.09,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,11/01/2015 17:30,0,0,,18.9,<0> ,,<-5> ,32.9,<0> ,9.8,<0> ,,<-5> ,,<-1> ,,,1.80,<0> ,1.78,<3> ,8.1,<0> ,8,<0> ,
elksmwq,P,11/01/2015 17:45,0,0,,19.0,<0> ,,<-5> ,32.9,<0> ,9.7,<0> ,,<-5> ,,<-1> ,,,1.73,<0> ,1.71,<3> ,8.1,<0> ,10,<0> ,
elksmwq,P,11/01/2015 18:00,0,0,,19.0,<0> ,,<-5> ,32.9,<0> ,9.7,<0> ,,<-5> ,,<-1> ,,,1.65,<0> ,1.63,<3> ,8.1,<0> ,10,<0> ,
elksmwq,P,11/01/2015 18:15,0,0,,19.0,<0> ,,<-5> ,32.9,<0> ,9.6,<0> ,,<-5> ,,<-1> ,,,1.56,<0> ,1.54,<3> ,8.1,<0> ,5,<0> ,
elksmwq,P,11/01/2015 18:30,0,0,,19.0,<0> ,,<-5> ,32.9,<0> ,9.6,<0> ,,<-5> ,,<-1> ,,,1.47,<0> ,1.45,<3> ,8.1,<0> ,10,<0> ,
elksmwq,P,11/01/2015 18:45,0,0,,19.0,<0> ,,<-5> ,32.9,<0> ,9.5,<0> ,,<-5> ,,<-1> ,,,1.38,<0> ,1.36,<3> ,8.1,<0> ,6,<0> ,
elksmwq,P,11/01/2015 19:00,0,0,,19.0,<0> ,,<-5> ,32.9,<0> ,9.4,<0> ,,<-5> ,,<-1> ,,,1.27,<0> ,1.25,<3> ,8.1,<0> ,9,<0> ,
elksmwq,P,11/01/2015 19:15,0,0,,18.9,<0> ,,<-5> ,32.9,<0> ,9.3,<0> ,,<-5> ,,<-1> ,,,1.17,<0> ,1.15,<3> ,8.1,<0> ,13,<0> ,
elksmwq,P,11/01/2015 19:30,0,0,,18.9,<0> ,,<-5> ,32.9,<0> ,9.2,<0> ,,<-5> ,,<-1> ,,,1.07,<0> ,1.05,<3> ,8.1,<0> ,14,<0> ,
elksmwq,P,11/01/2015 19:45,0,0,,18.9,<0> ,,<-5> ,32.8,<0> ,9.0,<0> ,,<-5> ,,<-1> ,,,0.98,<0> ,0.96,<3> ,8.1,<0> ,14,<0> ,
elksmwq,P,11/01/2015 20:00,0,0,,18.8,<0> ,,<-5> ,32.9,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,0.92,<0> ,0.90,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,11/01/2015 20:15,0,0,,18.8,<0> ,,<-5> ,32.9,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,0.89,<0> ,0.87,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,11/01/2015 20:30,0,0,,18.8,<0> ,,<-5> ,32.9,<0> ,8.2,<0> ,,<-5> ,,<-1> ,,,0.87,<0> ,0.85,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,11/01/2015 20:45,0,0,,18.9,<0> ,,<-5> ,32.9,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,0.88,<0> ,0.86,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,11/01/2015 21:00,0,0,,18.8,<0> ,,<-5> ,32.8,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,0.90,<0> ,0.88,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,11/01/2015 21:15,0,0,,18.8,<0> ,,<-5> ,32.9,<0> ,8.1,<0> ,,<-5> ,,<-1> ,,,0.91,<0> ,0.90,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,11/01/2015 21:30,0,0,,18.8,<0> ,,<-5> ,32.8,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,0.92,<0> ,0.91,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/01/2015 21:45,0,0,,18.8,<0> ,,<-5> ,32.9,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,0.94,<0> ,0.93,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,11/01/2015 22:00,0,0,,18.8,<0> ,,<-5> ,32.9,<0> ,8.0,<0> ,,<-5> ,,<-1> ,,,0.97,<0> ,0.96,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/01/2015 22:15,0,0,,18.8,<0> ,,<-5> ,32.9,<0> ,8.1,<0> ,,<-5> ,,<-1> ,,,1.00,<0> ,0.99,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,11/01/2015 22:30,0,0,,18.8,<0> ,,<-5> ,32.9,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,1.04,<0> ,1.03,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,11/01/2015 22:45,0,0,,18.8,<0> ,,<-5> ,32.9,<0> ,8.2,<0> ,,<-5> ,,<-1> ,,,1.09,<0> ,1.08,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/01/2015 23:00,0,0,,18.8,<0> ,,<-5> ,32.7,<0> ,8.3,<0> ,,<-5> ,,<-1> ,,,1.15,<0> ,1.14,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,11/01/2015 23:15,0,0,,18.9,<0> ,,<-5> ,32.8,<0> ,8.6,<0> ,,<-5> ,,<-1> ,,,1.21,<0> ,1.20,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,11/01/2015 23:30,0,0,,18.9,<0> ,,<-5> ,32.8,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,1.26,<0> ,1.25,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,11/01/2015 23:45,0,0,,18.9,<0> ,,<-5> ,32.9,<0> ,8.6,<0> ,,<-5> ,,<-1> ,,,1.32,<0> ,1.31,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,11/02/2015 00:00,0,0,,18.9,<0> ,,<-5> ,32.9,<0> ,8.7,<0> ,,<-5> ,,<-1> ,,,1.39,<0> ,1.39,<3> ,8.1,<0> ,12,<0> ,
elksmwq,P,11/02/2015 00:15,0,0,,19.0,<0> ,,<-5> ,32.9,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,1.44,<0> ,1.44,<3> ,8.1,<0> ,5,<0> ,
elksmwq,P,11/02/2015 01:30,0,0,,18.9,<0> ,,<-5> ,32.8,<0> ,8.8,<0> ,,<-5> ,,<-1> ,,,1.74,<0> ,1.75,<3> ,8.1,<0> ,5,<0> ,
elksmwq,P,11/02/2015 01:45,0,0,,18.9,<0> ,,<-5> ,32.5,<0> ,8.7,<0> ,,<-5> ,,<-1> ,,,1.79,<0> ,1.80,<3> ,8.1,<0> ,10,<0> ,
elksmwq,P,11/02/2015 02:00,0,0,,18.8,<0> ,,<-5> ,32.5,<0> ,8.6,<0> ,,<-5> ,,<-1> ,,,1.84,<0> ,1.85,<3> ,8.1,<0> ,9,<0> ,
elksmwq,P,11/02/2015 02:15,0,0,,18.7,<0> ,,<-5> ,32.6,<0> ,8.6,<0> ,,<-5> ,,<-1> ,,,1.89,<0> ,1.91,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,11/02/2015 02:30,0,0,,18.6,<0> ,,<-5> ,32.9,<0> ,8.5,<0> ,,<-5> ,,<-1> ,,,1.94,<0> ,1.96,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,11/02/2015 02:45,0,0,,18.5,<0> ,,<-5> ,32.5,<0> ,8.4,<0> ,,<-5> ,,<-1> ,,,1.99,<0> ,2.01,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/02/2015 03:00,0,0,,18.4,<0> ,,<-5> ,32.4,<0> ,8.2,<0> ,,<-5> ,,<-1> ,,,2.04,<0> ,2.07,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,11/02/2015 03:15,0,0,,18.2,<0> ,,<-5> ,32.8,<0> ,8.2,<0> ,,<-5> ,,<-1> ,,,2.08,<0> ,2.11,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,11/02/2015 04:30,0,0,,17.7,<0> ,,<-5> ,32.6,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,2.20,<0> ,2.24,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/02/2015 04:45,0,0,,17.7,<0> ,,<-5> ,32.7,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,2.19,<0> ,2.23,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,11/02/2015 05:00,0,0,,17.8,<0> ,,<-5> ,32.6,<0> ,8.0,<0> ,,<-5> ,,<-1> ,,,2.18,<0> ,2.23,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,11/02/2015 05:15,0,0,,17.8,<0> ,,<-5> ,32.7,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,2.17,<0> ,2.22,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,11/02/2015 05:30,0,0,,18.0,<0> ,,<-5> ,32.6,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,2.15,<0> ,2.20,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,11/02/2015 05:45,0,0,,18.1,<0> ,,<-5> ,32.5,<0> ,7.2,<0> ,,<-5> ,,<-1> ,,,2.14,<0> ,2.19,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/02/2015 06:00,0,0,,18.1,<0> ,,<-5> ,32.4,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,2.10,<0> ,2.15,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/02/2015 06:15,0,0,,18.1,<0> ,,<-5> ,32.4,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,2.08,<0> ,2.13,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,11/02/2015 06:30,0,0,,18.1,<0> ,,<-5> ,32.5,<0> ,8.0,<0> ,,<-5> ,,<-1> ,,,2.06,<0> ,2.10,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,11/02/2015 06:45,0,0,,18.1,<0> ,,<-5> ,32.5,<0> ,8.0,<0> ,,<-5> ,,<-1> ,,,2.01,<0> ,2.05,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,11/02/2015 07:00,0,0,,18.2,<0> ,,<-5> ,32.5,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,1.98,<0> ,2.02,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,11/02/2015 07:15,0,0,,18.1,<0> ,,<-5> ,32.4,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,1.95,<0> ,2.00,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,11/02/2015 07:30,0,0,,18.2,<0> ,,<-5> ,32.5,<0> ,7.9,<0> ,,<-5> ,,<-1> ,,,1.93,<0> ,1.98,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,11/02/2015 07:45,0,0,,18.3,<0> ,,<-5> ,32.5,<0> ,7.8,<0> ,,<-5> ,,<-1> ,,,1.89,<0> ,1.93,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/02/2015 08:00,0,0,,18.3,<0> ,,<-5> ,32.4,<0> ,7.7,<0> ,,<-5> ,,<-1> ,,,1.87,<0> ,1.91,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,11/02/2015 08:15,0,0,,18.3,<0> ,,<-5> ,32.5,<0> ,7.5,<0> ,,<-5> ,,<-1> ,,,1.84,<0> ,1.87,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,11/02/2015 09:30,0,0,,18.3,<0> ,,<-5> ,32.3,<0> ,6.7,<0> ,,<-5> ,,<-1> ,,,1.78,<0> ,1.82,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,11/02/2015 09:45,0,0,,18.3,<0> ,,<-5> ,32.4,<0> ,6.8,<0> ,,<-5> ,,<-1> ,,,1.79,<0> ,1.83,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/02/2015 10:00,0,0,,18.3,<0> ,,<-5> ,32.4,<0> ,7.0,<0> ,,<-5> ,,<-1> ,,,1.81,<0> ,1.85,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/02/2015 10:15,0,0,,18.3,<0> ,,<-5> ,32.4,<0> ,7.2,<0> ,,<-5> ,,<-1> ,,,1.82,<0> ,1.86,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,11/02/2015 10:30,0,0,,18.2,<0> ,,<-5> ,32.4,<0> ,6.9,<0> ,,<-5> ,,<-1> ,,,1.82,<0> ,1.85,<3> ,8.0,<0> ,3,<0> ,
elksmwq,P,11/02/2015 10:45,0,0,,17.9,<0> ,,<-5> ,31.8,<0> ,7.3,<0> ,,<-5> ,,<-1> ,,,-0.05,<0> ,-0.01,<3> ,8.0,<0> ,132,<0> ,
elksmwq,P,11/02/2015 11:00,0,0,,18.1,<0> ,,<-5> ,32.3,<0> ,7.3,<0> ,,<-5> ,,<-1> ,,,1.87,<0> ,1.91,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,11/02/2015 11:15,0,0,,18.0,<0> ,,<-5> ,32.3,<0> ,1.3,<0> ,0.0,<0> ,,<-1> ,,,3.35,<0> ,3.39,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 11:30,0,0,,17.8,<0> ,,<-5> ,32.3,<0> ,1.3,<0> ,0.0,<0> ,,<-1> ,,,3.62,<0> ,3.66,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 11:45,0,0,,17.7,<0> ,,<-5> ,32.2,<0> ,1.4,<0> ,0.0,<0> ,,<-1> ,,,3.34,<0> ,3.38,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 12:00,0,0,,17.7,<0> ,,<-5> ,32.2,<0> ,1.4,<0> ,0.0,<0> ,,<-1> ,,,3.92,<0> ,3.96,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 12:15,0,0,,17.6,<0> ,,<-5> ,32.1,<0> ,1.4,<0> ,0.0,<0> ,,<-1> ,,,3.38,<0> ,3.42,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 12:30,0,0,,17.6,<0> ,,<-5> ,32.2,<0> ,1.5,<0> ,0.0,<0> ,,<-1> ,,,7.08,<0> ,7.12,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 12:45,0,0,,17.5,<0> ,,<-5> ,32.1,<0> ,1.5,<0> ,0.0,<0> ,,<-1> ,,,3.29,<0> ,3.33,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 13:00,0,0,,17.4,<0> ,,<-5> ,32.1,<0> ,1.5,<0> ,0.0,<0> ,,<-1> ,,,4.28,<0> ,4.32,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 13:15,0,0,,17.4,<0> ,,<-5> ,32.1,<0> ,1.6,<0> ,0.0,<0> ,,<-1> ,,,4.16,<0> ,4.20,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 13:30,0,0,,17.3,<0> ,,<-5> ,32.1,<0> ,1.6,<0> ,0.0,<0> ,,<-1> ,,,3.02,<0> ,3.07,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 13:45,0,0,,17.3,<0> ,,<-5> ,32.1,<0> ,0.3,<0> ,0.0,<0> ,,<-1> ,,,2.29,<0> ,2.34,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 14:00,0,0,,17.1,<0> ,,<-5> ,32.1,<0> ,1.6,<0> ,7.9,<0> ,,<-1> ,,,3.88,<0> ,3.93,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 14:15,0,0,,17.0,<0> ,,<-5> ,32.1,<0> ,1.7,<0> ,7.9,<0> ,,<-1> ,,,3.82,<0> ,3.87,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 14:30,0,0,,17.0,<0> ,,<-5> ,32.1,<0> ,1.7,<0> ,7.9,<0> ,,<-1> ,,,3.00,<0> ,3.09,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 14:45,0,0,,17.0,<0> ,,<-5> ,32.1,<0> ,1.7,<0> ,7.9,<0> ,,<-1> ,,,3.08,<0> ,3.14,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 15:00,0,0,,17.0,<0> ,,<-5> ,32.1,<0> ,1.7,<0> ,7.9,<0> ,,<-1> ,,,2.92,<0> ,2.98,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 15:15,0,0,,16.9,<0> ,,<-5> ,32.1,<0> ,1.7,<0> ,7.9,<0> ,,<-1> ,,,2.80,<0> ,2.86,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 15:30,0,0,,16.9,<0> ,,<-5> ,32.1,<0> ,1.7,<0> ,7.9,<0> ,,<-1> ,,,2.64,<0> ,2.70,<3> ,,<-5> ,7,<0> ,
elksmwq,P,11/02/2015 15:45,0,0,,17.1,<0> ,,<-5> ,32.1,<0> ,1.7,<0> ,7.9,<0> ,,<-1> ,,,2.69,<0> ,2.75,<3> ,,<-5> ,7,<0> ,
