********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code,m,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
elksmwq,P,10/27/2015 01:30,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,7.2,<0> ,,<-2> ,,<-1> ,,,1.78,<0> ,1.78,<3> ,7.9,<0> ,15,<0> ,
elksmwq,P,10/27/2015 01:45,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,7.1,<0> ,,<-2> ,,<-1> ,,,1.70,<0> ,1.70,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/27/2015 02:00,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,1.62,<0> ,1.62,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/27/2015 02:15,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,1.55,<0> ,1.55,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/27/2015 02:30,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,1.47,<0> ,1.47,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/27/2015 02:45,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,1.39,<0> ,1.39,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/27/2015 03:00,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.33,<0> ,1.33,<3> ,7.9,<0> ,6,<0> ,
elksmwq,P,10/27/2015 03:15,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.28,<0> ,1.28,<3> ,7.9,<0> ,7,<0> ,
elksmwq,P,10/27/2015 03:30,0,0,,18.5,<0> ,,<-2> ,33.0,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.26,<0> ,1.26,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/27/2015 03:45,0,0,,18.5,<0> ,,<-2> ,33.0,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.28,<0> ,1.28,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/27/2015 04:00,0,0,,18.5,<0> ,,<-2> ,33.0,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.32,<0> ,1.32,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/27/2015 04:15,0,0,,18.4,<0> ,,<-2> ,32.9,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.37,<0> ,1.37,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/27/2015 04:30,0,0,,18.4,<0> ,,<-2> ,32.9,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.41,<0> ,1.41,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/27/2015 04:45,0,0,,18.4,<0> ,,<-2> ,32.9,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.47,<0> ,1.47,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/27/2015 05:00,0,0,,18.3,<0> ,,<-2> ,32.9,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.52,<0> ,1.51,<3> ,7.9,<0> ,6,<0> ,
elksmwq,P,10/27/2015 05:15,0,0,,18.3,<0> ,,<-2> ,32.9,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.57,<0> ,1.56,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/27/2015 05:30,0,0,,18.3,<0> ,,<-2> ,32.9,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.64,<0> ,1.63,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/27/2015 05:45,0,0,,18.3,<0> ,,<-2> ,32.9,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.70,<0> ,1.69,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/27/2015 06:00,0,0,,18.3,<0> ,,<-2> ,32.9,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.77,<0> ,1.76,<3> ,7.9,<0> ,14,<0> ,
elksmwq,P,10/27/2015 06:15,0,0,,18.2,<0> ,,<-2> ,32.9,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.84,<0> ,1.83,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/27/2015 06:30,0,0,,18.1,<0> ,,<-2> ,32.8,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.91,<0> ,1.90,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/27/2015 06:45,0,0,,18.1,<0> ,,<-2> ,32.8,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.98,<0> ,1.97,<3> ,7.9,<0> ,16,<0> ,
elksmwq,P,10/27/2015 07:00,0,0,,18.1,<0> ,,<-2> ,32.8,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,2.06,<0> ,2.05,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/27/2015 07:15,0,0,,17.9,<0> ,,<-2> ,32.7,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,2.15,<0> ,2.14,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/27/2015 07:30,0,0,,17.7,<0> ,,<-2> ,32.7,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,2.23,<0> ,2.22,<3> ,7.9,<0> ,13,<0> ,
elksmwq,P,10/27/2015 07:45,0,0,,17.6,<0> ,,<-2> ,32.6,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,2.31,<0> ,2.30,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/27/2015 08:00,0,0,,17.5,<0> ,,<-2> ,32.5,<0> ,7.1,<0> ,,<-2> ,,<-1> ,,,2.39,<0> ,2.38,<3> ,7.9,<0> ,13,<0> ,
elksmwq,P,10/27/2015 08:15,0,0,,17.4,<0> ,,<-2> ,32.5,<0> ,7.2,<0> ,,<-2> ,,<-1> ,,,2.47,<0> ,2.45,<3> ,7.9,<0> ,6,<0> ,
elksmwq,P,10/27/2015 08:30,0,0,,17.4,<0> ,,<-2> ,32.5,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.56,<0> ,2.54,<3> ,7.9,<0> ,14,<0> ,
elksmwq,P,10/27/2015 08:45,0,0,,17.4,<0> ,,<-2> ,32.5,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.63,<0> ,2.61,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/27/2015 09:00,0,0,,17.4,<0> ,,<-2> ,32.5,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.71,<0> ,2.69,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/27/2015 09:15,0,0,,17.4,<0> ,,<-2> ,32.8,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.77,<0> ,2.75,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/27/2015 09:30,0,0,,17.4,<0> ,,<-2> ,32.6,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.83,<0> ,2.81,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/27/2015 09:45,0,0,,17.4,<0> ,,<-2> ,32.5,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.88,<0> ,2.86,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/27/2015 10:00,0,0,,17.5,<0> ,,<-2> ,32.6,<0> ,7.2,<0> ,,<-2> ,,<-1> ,,,2.90,<0> ,2.88,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/27/2015 10:15,0,0,,17.5,<0> ,,<-2> ,32.6,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,2.90,<0> ,2.88,<3> ,7.9,<0> ,3,<0> ,
elksmwq,P,10/27/2015 10:30,0,0,,17.7,<0> ,,<-2> ,32.7,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.87,<0> ,2.85,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/27/2015 10:45,0,0,,17.7,<0> ,,<-2> ,32.7,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.83,<0> ,2.81,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/27/2015 11:00,0,0,,17.7,<0> ,,<-2> ,32.5,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.77,<0> ,2.74,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/27/2015 11:15,0,0,,17.8,<0> ,,<-2> ,32.7,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.71,<0> ,2.68,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/27/2015 11:30,0,0,,17.8,<0> ,,<-2> ,32.8,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.65,<0> ,2.63,<3> ,8.0,<0> ,6,<0> ,
elksmwq,P,10/27/2015 11:45,0,0,,17.9,<0> ,,<-2> ,32.7,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.58,<0> ,2.56,<3> ,7.9,<0> ,7,<0> ,
elksmwq,P,10/27/2015 12:00,0,0,,18.1,<0> ,,<-2> ,32.9,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,2.51,<0> ,2.49,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/27/2015 12:15,0,0,,18.2,<0> ,,<-2> ,33.0,<0> ,7.2,<0> ,,<-2> ,,<-1> ,,,2.43,<0> ,2.41,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/27/2015 12:30,0,0,,18.3,<0> ,,<-2> ,32.7,<0> ,7.1,<0> ,,<-2> ,,<-1> ,,,2.35,<0> ,2.33,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/27/2015 12:45,0,0,,18.4,<0> ,,<-2> ,33.0,<0> ,7.2,<0> ,,<-2> ,,<-1> ,,,2.27,<0> ,2.26,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/27/2015 13:00,0,0,,18.5,<0> ,,<-2> ,33.0,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,2.19,<0> ,2.18,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/27/2015 13:15,0,0,,18.5,<0> ,,<-2> ,33.0,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.09,<0> ,2.08,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/27/2015 13:30,0,0,,18.5,<0> ,,<-2> ,33.0,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.00,<0> ,1.99,<3> ,7.9,<0> ,13,<0> ,
elksmwq,P,10/27/2015 13:45,0,0,,18.5,<0> ,,<-2> ,32.9,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,1.91,<0> ,1.90,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,10/27/2015 14:00,0,0,,18.5,<0> ,,<-2> ,33.1,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,1.81,<0> ,1.80,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/27/2015 14:15,0,0,,18.6,<0> ,,<-2> ,32.8,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,1.71,<0> ,1.71,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/27/2015 14:30,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,1.60,<0> ,1.60,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/27/2015 14:45,0,0,,18.6,<0> ,,<-2> ,32.8,<0> ,8.2,<0> ,,<-2> ,,<-1> ,,,1.49,<0> ,1.49,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/27/2015 15:00,0,0,,18.7,<0> ,,<-2> ,32.8,<0> ,8.2,<0> ,,<-2> ,,<-1> ,,,1.36,<0> ,1.36,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/27/2015 15:15,0,0,,18.7,<0> ,,<-2> ,32.9,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,1.22,<0> ,1.23,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,10/27/2015 15:30,0,0,,18.7,<0> ,,<-2> ,32.8,<0> ,8.2,<0> ,,<-2> ,,<-1> ,,,1.08,<0> ,1.10,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/27/2015 15:45,0,0,,18.7,<0> ,,<-2> ,32.8,<0> ,8.2,<0> ,,<-2> ,,<-1> ,,,0.92,<0> ,0.93,<3> ,8.0,<0> ,23,<0> ,
elksmwq,P,10/27/2015 16:00,0,0,,18.7,<0> ,,<-2> ,33.0,<0> ,8.3,<0> ,,<-2> ,,<-1> ,,,0.79,<0> ,0.79,<3> ,8.0,<0> ,30,<0> ,
elksmwq,P,10/27/2015 16:15,0,0,,18.8,<0> ,,<-2> ,32.9,<0> ,8.2,<0> ,,<-2> ,,<-1> ,,,0.71,<0> ,0.71,<3> ,8.0,<0> ,30,<0> ,
elksmwq,P,10/27/2015 16:30,0,0,,18.8,<0> ,,<-2> ,32.9,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,0.74,<0> ,0.74,<3> ,8.0,<0> ,25,<0> ,
elksmwq,P,10/27/2015 16:45,0,0,,18.8,<0> ,,<-2> ,32.9,<0> ,7.1,<0> ,,<-2> ,,<-1> ,,,0.74,<0> ,0.74,<3> ,7.9,<0> ,21,<0> ,
elksmwq,P,10/27/2015 17:00,0,0,,18.8,<0> ,,<-2> ,32.9,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,0.80,<0> ,0.80,<3> ,8.0,<0> ,16,<0> ,
elksmwq,P,10/27/2015 17:15,0,0,,18.7,<0> ,,<-2> ,32.9,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,0.85,<0> ,0.85,<3> ,8.0,<0> ,25,<0> ,
elksmwq,P,10/27/2015 17:30,0,0,,18.7,<0> ,,<-2> ,32.9,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,0.90,<0> ,0.89,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/27/2015 17:45,0,0,,18.7,<0> ,,<-2> ,32.9,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,0.96,<0> ,0.96,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/27/2015 18:00,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,1.03,<0> ,1.03,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/27/2015 18:15,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,1.10,<0> ,1.10,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/27/2015 18:30,0,0,,18.7,<0> ,,<-2> ,32.9,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,1.17,<0> ,1.17,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/27/2015 18:45,0,0,,18.7,<0> ,,<-2> ,32.9,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,1.25,<0> ,1.24,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/27/2015 19:00,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,1.33,<0> ,1.32,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/27/2015 19:15,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,1.41,<0> ,1.40,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/27/2015 19:30,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,1.49,<0> ,1.47,<3> ,7.9,<0> ,15,<0> ,
elksmwq,P,10/27/2015 19:45,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,1.57,<0> ,1.56,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/27/2015 20:00,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,1.64,<0> ,1.63,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/27/2015 20:15,0,0,,18.6,<0> ,,<-2> ,32.9,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,1.72,<0> ,1.70,<3> ,7.9,<0> ,13,<0> ,
elksmwq,P,10/27/2015 20:30,0,0,,18.5,<0> ,,<-2> ,32.9,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,1.79,<0> ,1.77,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/27/2015 20:45,0,0,,18.5,<0> ,,<-2> ,32.8,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,1.86,<0> ,1.84,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/27/2015 21:00,0,0,,18.5,<0> ,,<-2> ,32.8,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,1.94,<0> ,1.92,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/27/2015 21:15,0,0,,18.4,<0> ,,<-2> ,32.8,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.01,<0> ,1.99,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/27/2015 21:30,0,0,,18.3,<0> ,,<-2> ,32.8,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.08,<0> ,2.06,<3> ,8.0,<0> ,19,<0> ,
elksmwq,P,10/27/2015 21:45,0,0,,18.2,<0> ,,<-2> ,32.7,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.14,<0> ,2.12,<3> ,8.0,<0> ,39,<0> ,
elksmwq,P,10/27/2015 22:00,0,0,,18.0,<0> ,,<-2> ,32.6,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.21,<0> ,2.19,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/27/2015 22:15,0,0,,17.8,<0> ,,<-2> ,32.5,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.26,<0> ,2.24,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/27/2015 22:30,0,0,,17.6,<0> ,,<-2> ,32.5,<0> ,,<-2> ,,<-2> ,,<-1> ,,,,<-2> ,,<-2> [GCM],,<-2> ,,<-2> ,
elksmwq,P,10/27/2015 22:45,0,0,,17.4,<0> ,,<-2> ,32.5,<0> ,,<-2> ,,<-2> ,,<-1> ,,,,<-2> ,,<-2> [GCM],,<-2> ,,<-2> ,
elksmwq,P,10/27/2015 23:00,0,0,,17.4,<0> ,,<-2> ,32.5,<0> ,,<-2> ,,<-2> ,,<-1> ,,,,<-2> ,,<-2> [GCM],,<-2> ,,<-2> ,
elksmwq,P,10/27/2015 23:15,0,0,,17.3,<0> ,,<-2> ,32.5,<0> ,,<-2> ,,<-2> ,,<-1> ,,,,<-2> ,,<-2> [GCM],,<-2> ,,<-2> ,
elksmwq,P,10/27/2015 23:30,0,0,,17.3,<0> ,,<-2> ,32.5,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,2.39,<0> ,2.37,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/27/2015 23:45,0,0,,18.0,<0> ,,<-2> ,32.7,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.36,<0> ,2.35,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/28/2015 00:00,0,0,,17.8,<0> ,,<-2> ,32.6,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.33,<0> ,2.32,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/28/2015 00:15,0,0,,17.9,<0> ,,<-2> ,32.8,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.29,<0> ,2.27,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/28/2015 00:30,0,0,,17.9,<0> ,,<-2> ,32.8,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.25,<0> ,2.23,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/28/2015 00:45,0,0,,17.8,<0> ,,<-2> ,32.8,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.20,<0> ,2.18,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/28/2015 01:00,0,0,,17.9,<0> ,,<-2> ,32.8,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.15,<0> ,2.13,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/28/2015 01:15,0,0,,18.0,<0> ,,<-2> ,32.8,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,2.10,<0> ,2.08,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/28/2015 02:30,0,0,,18.1,<0> ,,<-2> ,32.9,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,1.79,<0> ,1.77,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/28/2015 02:45,0,0,,18.2,<0> ,,<-2> ,32.9,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,1.72,<0> ,1.70,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/28/2015 03:00,0,0,,18.2,<0> ,,<-2> ,32.9,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,1.65,<0> ,1.63,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/28/2015 03:15,0,0,,18.1,<0> ,,<-2> ,32.9,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,1.58,<0> ,1.56,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/28/2015 03:30,0,0,,18.1,<0> ,,<-2> ,32.9,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.52,<0> ,1.50,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/28/2015 03:45,0,0,,18.1,<0> ,,<-2> ,32.9,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.47,<0> ,1.45,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/28/2015 04:00,0,0,,18.1,<0> ,,<-2> ,32.9,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.42,<0> ,1.40,<3> ,7.9,<0> ,7,<0> ,
elksmwq,P,10/28/2015 04:15,0,0,,18.1,<0> ,,<-2> ,32.9,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,1.40,<0> ,1.38,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/28/2015 04:30,0,0,,18.1,<0> ,,<-2> ,32.9,<0> ,6.0,<0> ,,<-2> ,,<-1> ,,,1.41,<0> ,1.39,<3> ,7.9,<0> ,4,<0> ,
elksmwq,P,10/28/2015 04:45,0,0,,18.1,<0> ,,<-2> ,32.9,<0> ,6.5,<0> ,,<-2> ,,<-1> ,,,1.43,<0> ,1.41,<3> ,7.9,<0> ,15,<0> ,
elksmwq,P,10/28/2015 05:00,0,0,,18.0,<0> ,,<-2> ,32.8,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.47,<0> ,1.45,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/28/2015 05:15,0,0,,18.0,<0> ,,<-2> ,33.0,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,1.52,<0> ,1.50,<3> ,7.9,<0> ,15,<0> ,
elksmwq,P,10/28/2015 05:30,0,0,,17.9,<0> ,,<-2> ,33.0,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,1.57,<0> ,1.55,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/28/2015 05:45,0,0,,17.9,<0> ,,<-2> ,33.0,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.62,<0> ,1.60,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/28/2015 06:00,0,0,,17.9,<0> ,,<-2> ,32.8,<0> ,6.5,<0> ,,<-2> ,,<-1> ,,,1.68,<0> ,1.66,<3> ,7.9,<0> ,6,<0> ,
elksmwq,P,10/28/2015 06:15,0,0,,17.9,<0> ,,<-2> ,33.1,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,1.74,<0> ,1.72,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/28/2015 06:30,0,0,,17.9,<0> ,,<-2> ,32.8,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,1.80,<0> ,1.78,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/28/2015 06:45,0,0,,17.9,<0> ,,<-2> ,32.7,<0> ,6.4,<0> ,,<-2> ,,<-1> ,,,1.86,<0> ,1.83,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/28/2015 07:00,0,0,,17.8,<0> ,,<-2> ,32.6,<0> ,6.5,<0> ,,<-2> ,,<-1> ,,,1.93,<0> ,1.90,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/28/2015 07:15,0,0,,17.7,<0> ,,<-2> ,32.6,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,1.99,<0> ,1.96,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/28/2015 08:30,0,0,,17.2,<0> ,,<-2> ,32.7,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,2.38,<0> ,2.34,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/28/2015 08:45,0,0,,17.2,<0> ,,<-2> ,32.7,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,2.45,<0> ,2.41,<3> ,7.9,<0> ,6,<0> ,
elksmwq,P,10/28/2015 09:00,0,0,,17.2,<0> ,,<-2> ,32.7,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.53,<0> ,2.49,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/28/2015 09:15,0,0,,17.3,<0> ,,<-2> ,32.5,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.60,<0> ,2.56,<3> ,7.9,<0> ,7,<0> ,
elksmwq,P,10/28/2015 09:30,0,0,,17.3,<0> ,,<-2> ,32.7,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,2.67,<0> ,2.64,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/28/2015 09:45,0,0,,17.3,<0> ,,<-2> ,32.7,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,2.74,<0> ,2.71,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/28/2015 10:00,0,0,,17.4,<0> ,,<-2> ,32.6,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.80,<0> ,2.77,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/28/2015 10:15,0,0,,17.4,<0> ,,<-2> ,32.6,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.85,<0> ,2.82,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/28/2015 10:30,0,0,,17.4,<0> ,,<-2> ,32.5,<0> ,0.0,<0> ,0.0,<0> ,,<-1> ,,,2.89,<0> ,2.86,<3> ,,<-2> ,6,<0> ,
elksmwq,P,10/28/2015 10:45,0,0,,17.5,<0> ,,<-2> ,32.5,<0> ,7.2,<0> ,,<-2> ,,<-1> ,,,2.91,<0> ,2.88,<3> ,7.9,<0> ,8,<0> ,
